PROLIFIC_PID,question_num,ans,intuition,color,damage_lvl,question_type,base_line,diff,full_type
6646448ac83b162ea65a4fff,Q160,0,int,rocket,8642,penalty,0,0,penalty_8642
6646448ac83b162ea65a4fff,Q9...63,1,int,rocket,8642,praiseworthy,0,1,praiseworthy_8642
6646448ac83b162ea65a4fff,Q315,30,int,rocket,6211,allocation,60,-30,allocation_6211
6646448ac83b162ea65a4fff,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
6646448ac83b162ea65a4fff,Q317,1,int,rocket,6211,praiseworthy,0,1,praiseworthy_6211
6646448ac83b162ea65a4fff,Q290,50,int,rocket,4321,allocation,40,10,allocation_4321
6646448ac83b162ea65a4fff,Q291,0,int,rocket,4321,penalty,0,0,penalty_4321
6646448ac83b162ea65a4fff,Q292,2,int,rocket,4321,praiseworthy,0,2,praiseworthy_4321
67f6a2537337afebfc386a72,Q241,60,unint,rocket,8642,allocation,40,20,allocation_8642
67f6a2537337afebfc386a72,Q233,5,unint,rocket,8642,penalty,0,5,penalty_8642
67f6a2537337afebfc386a72,Q213,-3,unint,rocket,8642,praiseworthy,0,-3,praiseworthy_8642
67f6a2537337afebfc386a72,Q310,60,unint,rocket,6211,allocation,60,0,allocation_6211
67f6a2537337afebfc386a72,Q311,5,unint,rocket,6211,penalty,0,5,penalty_6211
67f6a2537337afebfc386a72,Q312,-3,unint,rocket,6211,praiseworthy,0,-3,praiseworthy_6211
67f6a2537337afebfc386a72,Q295,40,unint,rocket,4321,allocation,40,0,allocation_4321
67f6a2537337afebfc386a72,Q296,3,unint,rocket,4321,penalty,0,3,penalty_4321
67f6a2537337afebfc386a72,Q297,-2,unint,rocket,4321,praiseworthy,0,-2,praiseworthy_4321
67f8c9644507f76b22654217,Q241,50,unint,rocket,8642,allocation,40,10,allocation_8642
67f8c9644507f76b22654217,Q233,5,unint,rocket,8642,penalty,0,5,penalty_8642
67f8c9644507f76b22654217,Q213,-1,unint,rocket,8642,praiseworthy,0,-1,praiseworthy_8642
67f8c9644507f76b22654217,Q310,80,unint,rocket,6211,allocation,60,20,allocation_6211
67f8c9644507f76b22654217,Q311,2,unint,rocket,6211,penalty,0,2,penalty_6211
67f8c9644507f76b22654217,Q312,2,unint,rocket,6211,praiseworthy,0,2,praiseworthy_6211
67f8c9644507f76b22654217,Q295,70,unint,rocket,4321,allocation,40,30,allocation_4321
67f8c9644507f76b22654217,Q296,5,unint,rocket,4321,penalty,0,5,penalty_4321
67f8c9644507f76b22654217,Q297,1,unint,rocket,4321,praiseworthy,0,1,praiseworthy_4321
63d15407ce785edec3ee00c6,Q246,40,int,blues,8642,allocation,40,0,allocation_8642
63d15407ce785edec3ee00c6,Q215,0,int,blues,8642,penalty,0,0,penalty_8642
63d15407ce785edec3ee00c6,Q9...129,3,int,blues,8642,praiseworthy,0,3,praiseworthy_8642
63d15407ce785edec3ee00c6,Q305,50,int,blues,6211,allocation,60,-10,allocation_6211
63d15407ce785edec3ee00c6,Q306,0,int,blues,6211,penalty,0,0,penalty_6211
63d15407ce785edec3ee00c6,Q307,3,int,blues,6211,praiseworthy,0,3,praiseworthy_6211
63d15407ce785edec3ee00c6,Q325,60,int,blues,4321,allocation,40,20,allocation_4321
63d15407ce785edec3ee00c6,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
63d15407ce785edec3ee00c6,Q327,3,int,blues,4321,praiseworthy,0,3,praiseworthy_4321
669e8c12c7432537396116ad,Q241,65,unint,rocket,8642,allocation,40,25,allocation_8642
669e8c12c7432537396116ad,Q233,2,unint,rocket,8642,penalty,0,2,penalty_8642
669e8c12c7432537396116ad,Q213,2,unint,rocket,8642,praiseworthy,0,2,praiseworthy_8642
669e8c12c7432537396116ad,Q310,80,unint,rocket,6211,allocation,60,20,allocation_6211
669e8c12c7432537396116ad,Q311,1,unint,rocket,6211,penalty,0,1,penalty_6211
669e8c12c7432537396116ad,Q312,2,unint,rocket,6211,praiseworthy,0,2,praiseworthy_6211
669e8c12c7432537396116ad,Q295,45,unint,rocket,4321,allocation,40,5,allocation_4321
669e8c12c7432537396116ad,Q296,5,unint,rocket,4321,penalty,0,5,penalty_4321
669e8c12c7432537396116ad,Q297,-2,unint,rocket,4321,praiseworthy,0,-2,praiseworthy_4321
61087e4fc006ee7d6be38641,Q246,25,int,blues,8642,allocation,40,-15,allocation_8642
61087e4fc006ee7d6be38641,Q215,3,int,blues,8642,penalty,0,3,penalty_8642
61087e4fc006ee7d6be38641,Q9...129,-1,int,blues,8642,praiseworthy,0,-1,praiseworthy_8642
61087e4fc006ee7d6be38641,Q305,30,int,blues,6211,allocation,60,-30,allocation_6211
61087e4fc006ee7d6be38641,Q306,3,int,blues,6211,penalty,0,3,penalty_6211
61087e4fc006ee7d6be38641,Q307,-1,int,blues,6211,praiseworthy,0,-1,praiseworthy_6211
61087e4fc006ee7d6be38641,Q325,50,int,blues,4321,allocation,40,10,allocation_4321
61087e4fc006ee7d6be38641,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
61087e4fc006ee7d6be38641,Q327,2,int,blues,4321,praiseworthy,0,2,praiseworthy_4321
56c37c4095cf7f000b956ac2,Q246,35,int,blues,8642,allocation,40,-5,allocation_8642
56c37c4095cf7f000b956ac2,Q215,5,int,blues,8642,penalty,0,5,penalty_8642
56c37c4095cf7f000b956ac2,Q9...129,-2,int,blues,8642,praiseworthy,0,-2,praiseworthy_8642
56c37c4095cf7f000b956ac2,Q305,40,int,blues,6211,allocation,60,-20,allocation_6211
56c37c4095cf7f000b956ac2,Q306,5,int,blues,6211,penalty,0,5,penalty_6211
56c37c4095cf7f000b956ac2,Q307,-3,int,blues,6211,praiseworthy,0,-3,praiseworthy_6211
56c37c4095cf7f000b956ac2,Q325,40,int,blues,4321,allocation,40,0,allocation_4321
56c37c4095cf7f000b956ac2,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
56c37c4095cf7f000b956ac2,Q327,3,int,blues,4321,praiseworthy,0,3,praiseworthy_4321
66dc7b9bc23d2a7f0d0a34a1,Q241,60,unint,rocket,8642,allocation,40,20,allocation_8642
66dc7b9bc23d2a7f0d0a34a1,Q233,0,unint,rocket,8642,penalty,0,0,penalty_8642
66dc7b9bc23d2a7f0d0a34a1,Q213,3,unint,rocket,8642,praiseworthy,0,3,praiseworthy_8642
66dc7b9bc23d2a7f0d0a34a1,Q310,90,unint,rocket,6211,allocation,60,30,allocation_6211
66dc7b9bc23d2a7f0d0a34a1,Q311,0,unint,rocket,6211,penalty,0,0,penalty_6211
66dc7b9bc23d2a7f0d0a34a1,Q312,3,unint,rocket,6211,praiseworthy,0,3,praiseworthy_6211
66dc7b9bc23d2a7f0d0a34a1,Q295,50,unint,rocket,4321,allocation,40,10,allocation_4321
66dc7b9bc23d2a7f0d0a34a1,Q296,2,unint,rocket,4321,penalty,0,2,penalty_4321
66dc7b9bc23d2a7f0d0a34a1,Q297,-2,unint,rocket,4321,praiseworthy,0,-2,praiseworthy_4321
67f6abb10e2a554cb388b123,Q320,90,unint,blues,8642,allocation,40,50,allocation_8642
67f6abb10e2a554cb388b123,Q321,3,unint,blues,8642,penalty,0,3,penalty_8642
67f6abb10e2a554cb388b123,Q322,2,unint,blues,8642,praiseworthy,0,2,praiseworthy_8642
67f6abb10e2a554cb388b123,Q245,50,unint,blues,6211,allocation,60,-10,allocation_6211
67f6abb10e2a554cb388b123,Q206,5,unint,blues,6211,penalty,0,5,penalty_6211
67f6abb10e2a554cb388b123,Q9...103,-3,unint,blues,6211,praiseworthy,0,-3,praiseworthy_6211
67f6abb10e2a554cb388b123,Q300,80,unint,blues,4321,allocation,40,40,allocation_4321
67f6abb10e2a554cb388b123,Q301,5,unint,blues,4321,penalty,0,5,penalty_4321
67f6abb10e2a554cb388b123,Q302,1,unint,blues,4321,praiseworthy,0,1,praiseworthy_4321
67aac1ce4816b10dc38706c0,Q244,0,int,rocket,8642,allocation,40,-40,allocation_8642
67aac1ce4816b10dc38706c0,Q160,5,int,rocket,8642,penalty,0,5,penalty_8642
67aac1ce4816b10dc38706c0,Q9...63,-2,int,rocket,8642,praiseworthy,0,-2,praiseworthy_8642
67aac1ce4816b10dc38706c0,Q315,90,int,rocket,6211,allocation,60,30,allocation_6211
67aac1ce4816b10dc38706c0,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
67aac1ce4816b10dc38706c0,Q317,3,int,rocket,6211,praiseworthy,0,3,praiseworthy_6211
67aac1ce4816b10dc38706c0,Q290,55,int,rocket,4321,allocation,40,15,allocation_4321
67aac1ce4816b10dc38706c0,Q291,0,int,rocket,4321,penalty,0,0,penalty_4321
67aac1ce4816b10dc38706c0,Q292,3,int,rocket,4321,praiseworthy,0,3,praiseworthy_4321
5e52d0122f5f952f2a7b6b28,Q320,85,unint,blues,8642,allocation,40,45,allocation_8642
5e52d0122f5f952f2a7b6b28,Q321,0,unint,blues,8642,penalty,0,0,penalty_8642
5e52d0122f5f952f2a7b6b28,Q322,2,unint,blues,8642,praiseworthy,0,2,praiseworthy_8642
5e52d0122f5f952f2a7b6b28,Q245,55,unint,blues,6211,allocation,60,-5,allocation_6211
5e52d0122f5f952f2a7b6b28,Q206,2,unint,blues,6211,penalty,0,2,penalty_6211
5e52d0122f5f952f2a7b6b28,Q9...103,-1,unint,blues,6211,praiseworthy,0,-1,praiseworthy_6211
5e52d0122f5f952f2a7b6b28,Q300,70,unint,blues,4321,allocation,40,30,allocation_4321
5e52d0122f5f952f2a7b6b28,Q301,5,unint,blues,4321,penalty,0,5,penalty_4321
5e52d0122f5f952f2a7b6b28,Q302,-1,unint,blues,4321,praiseworthy,0,-1,praiseworthy_4321
677ec956e03df5ef934f39b0,Q244,50,int,rocket,8642,allocation,40,10,allocation_8642
677ec956e03df5ef934f39b0,Q160,5,int,rocket,8642,penalty,0,5,penalty_8642
677ec956e03df5ef934f39b0,Q9...63,-2,int,rocket,8642,praiseworthy,0,-2,praiseworthy_8642
677ec956e03df5ef934f39b0,Q315,75,int,rocket,6211,allocation,60,15,allocation_6211
677ec956e03df5ef934f39b0,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
677ec956e03df5ef934f39b0,Q317,0,int,rocket,6211,praiseworthy,0,0,praiseworthy_6211
677ec956e03df5ef934f39b0,Q290,50,int,rocket,4321,allocation,40,10,allocation_4321
677ec956e03df5ef934f39b0,Q291,5,int,rocket,4321,penalty,0,5,penalty_4321
677ec956e03df5ef934f39b0,Q292,-3,int,rocket,4321,praiseworthy,0,-3,praiseworthy_4321
67e4ef411a1ca66459a92e9f,Q244,25,int,rocket,8642,allocation,40,-15,allocation_8642
67e4ef411a1ca66459a92e9f,Q160,1,int,rocket,8642,penalty,0,1,penalty_8642
67e4ef411a1ca66459a92e9f,Q9...63,0,int,rocket,8642,praiseworthy,0,0,praiseworthy_8642
67e4ef411a1ca66459a92e9f,Q315,50,int,rocket,6211,allocation,60,-10,allocation_6211
67e4ef411a1ca66459a92e9f,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
67e4ef411a1ca66459a92e9f,Q317,3,int,rocket,6211,praiseworthy,0,3,praiseworthy_6211
67e4ef411a1ca66459a92e9f,Q290,10,int,rocket,4321,allocation,40,-30,allocation_4321
67e4ef411a1ca66459a92e9f,Q291,5,int,rocket,4321,penalty,0,5,penalty_4321
67e4ef411a1ca66459a92e9f,Q292,-3,int,rocket,4321,praiseworthy,0,-3,praiseworthy_4321
67f6a1dc69bc4417e5229bf2,Q320,75,unint,blues,8642,allocation,40,35,allocation_8642
67f6a1dc69bc4417e5229bf2,Q321,5,unint,blues,8642,penalty,0,5,penalty_8642
67f6a1dc69bc4417e5229bf2,Q322,-1,unint,blues,8642,praiseworthy,0,-1,praiseworthy_8642
67f6a1dc69bc4417e5229bf2,Q245,10,unint,blues,6211,allocation,60,-50,allocation_6211
67f6a1dc69bc4417e5229bf2,Q206,5,unint,blues,6211,penalty,0,5,penalty_6211
67f6a1dc69bc4417e5229bf2,Q9...103,2,unint,blues,6211,praiseworthy,0,2,praiseworthy_6211
67f6a1dc69bc4417e5229bf2,Q300,50,unint,blues,4321,allocation,40,10,allocation_4321
67f6a1dc69bc4417e5229bf2,Q301,5,unint,blues,4321,penalty,0,5,penalty_4321
67f6a1dc69bc4417e5229bf2,Q302,-2,unint,blues,4321,praiseworthy,0,-2,praiseworthy_4321
614f23fabc0fcaa3cdfb9e05,Q320,75,unint,blues,8642,allocation,40,35,allocation_8642
614f23fabc0fcaa3cdfb9e05,Q321,0,unint,blues,8642,penalty,0,0,penalty_8642
614f23fabc0fcaa3cdfb9e05,Q322,0,unint,blues,8642,praiseworthy,0,0,praiseworthy_8642
614f23fabc0fcaa3cdfb9e05,Q245,40,unint,blues,6211,allocation,60,-20,allocation_6211
614f23fabc0fcaa3cdfb9e05,Q206,0,unint,blues,6211,penalty,0,0,penalty_6211
614f23fabc0fcaa3cdfb9e05,Q9...103,0,unint,blues,6211,praiseworthy,0,0,praiseworthy_6211
614f23fabc0fcaa3cdfb9e05,Q300,60,unint,blues,4321,allocation,40,20,allocation_4321
614f23fabc0fcaa3cdfb9e05,Q301,0,unint,blues,4321,penalty,0,0,penalty_4321
614f23fabc0fcaa3cdfb9e05,Q302,0,unint,blues,4321,praiseworthy,0,0,praiseworthy_4321
63064c42bae4183ae557efb9,Q246,50,int,blues,8642,allocation,40,10,allocation_8642
63064c42bae4183ae557efb9,Q215,3,int,blues,8642,penalty,0,3,penalty_8642
63064c42bae4183ae557efb9,Q9...129,-2,int,blues,8642,praiseworthy,0,-2,praiseworthy_8642
63064c42bae4183ae557efb9,Q305,90,int,blues,6211,allocation,60,30,allocation_6211
63064c42bae4183ae557efb9,Q306,5,int,blues,6211,penalty,0,5,penalty_6211
63064c42bae4183ae557efb9,Q307,-3,int,blues,6211,praiseworthy,0,-3,praiseworthy_6211
63064c42bae4183ae557efb9,Q325,90,int,blues,4321,allocation,40,50,allocation_4321
63064c42bae4183ae557efb9,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
63064c42bae4183ae557efb9,Q327,3,int,blues,4321,praiseworthy,0,3,praiseworthy_4321
6110b901d3037af4edb435c5,Q244,50,int,rocket,8642,allocation,40,10,allocation_8642
6110b901d3037af4edb435c5,Q160,0,int,rocket,8642,penalty,0,0,penalty_8642
6110b901d3037af4edb435c5,Q9...63,3,int,rocket,8642,praiseworthy,0,3,praiseworthy_8642
6110b901d3037af4edb435c5,Q315,45,int,rocket,6211,allocation,60,-15,allocation_6211
6110b901d3037af4edb435c5,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
6110b901d3037af4edb435c5,Q317,3,int,rocket,6211,praiseworthy,0,3,praiseworthy_6211
6110b901d3037af4edb435c5,Q290,60,int,rocket,4321,allocation,40,20,allocation_4321
6110b901d3037af4edb435c5,Q291,0,int,rocket,4321,penalty,0,0,penalty_4321
6110b901d3037af4edb435c5,Q292,3,int,rocket,4321,praiseworthy,0,3,praiseworthy_4321
65492106ca0c382f1b8d2f99,Q320,70,unint,blues,8642,allocation,40,30,allocation_8642
65492106ca0c382f1b8d2f99,Q321,0,unint,blues,8642,penalty,0,0,penalty_8642
65492106ca0c382f1b8d2f99,Q322,3,unint,blues,8642,praiseworthy,0,3,praiseworthy_8642
65492106ca0c382f1b8d2f99,Q245,70,unint,blues,6211,allocation,60,10,allocation_6211
65492106ca0c382f1b8d2f99,Q206,0,unint,blues,6211,penalty,0,0,penalty_6211
65492106ca0c382f1b8d2f99,Q9...103,3,unint,blues,6211,praiseworthy,0,3,praiseworthy_6211
65492106ca0c382f1b8d2f99,Q300,70,unint,blues,4321,allocation,40,30,allocation_4321
65492106ca0c382f1b8d2f99,Q301,0,unint,blues,4321,penalty,0,0,penalty_4321
65492106ca0c382f1b8d2f99,Q302,3,unint,blues,4321,praiseworthy,0,3,praiseworthy_4321
63e554b7631c8ec3ce069e32,Q244,50,int,rocket,8642,allocation,40,10,allocation_8642
63e554b7631c8ec3ce069e32,Q160,3,int,rocket,8642,penalty,0,3,penalty_8642
63e554b7631c8ec3ce069e32,Q9...63,-1,int,rocket,8642,praiseworthy,0,-1,praiseworthy_8642
63e554b7631c8ec3ce069e32,Q315,75,int,rocket,6211,allocation,60,15,allocation_6211
63e554b7631c8ec3ce069e32,Q316,3,int,rocket,6211,penalty,0,3,penalty_6211
63e554b7631c8ec3ce069e32,Q317,-1,int,rocket,6211,praiseworthy,0,-1,praiseworthy_6211
63e554b7631c8ec3ce069e32,Q290,70,int,rocket,4321,allocation,40,30,allocation_4321
63e554b7631c8ec3ce069e32,Q291,5,int,rocket,4321,penalty,0,5,penalty_4321
63e554b7631c8ec3ce069e32,Q292,-3,int,rocket,4321,praiseworthy,0,-3,praiseworthy_4321
676edaccb364564093d99ea7,Q241,65,unint,rocket,8642,allocation,40,25,allocation_8642
676edaccb364564093d99ea7,Q233,5,unint,rocket,8642,penalty,0,5,penalty_8642
676edaccb364564093d99ea7,Q213,-2,unint,rocket,8642,praiseworthy,0,-2,praiseworthy_8642
676edaccb364564093d99ea7,Q310,65,unint,rocket,6211,allocation,60,5,allocation_6211
676edaccb364564093d99ea7,Q311,0,unint,rocket,6211,penalty,0,0,penalty_6211
676edaccb364564093d99ea7,Q312,3,unint,rocket,6211,praiseworthy,0,3,praiseworthy_6211
676edaccb364564093d99ea7,Q295,65,unint,rocket,4321,allocation,40,25,allocation_4321
676edaccb364564093d99ea7,Q296,5,unint,rocket,4321,penalty,0,5,penalty_4321
676edaccb364564093d99ea7,Q297,-2,unint,rocket,4321,praiseworthy,0,-2,praiseworthy_4321
663bd886f68719983415f197,Q241,30,unint,rocket,8642,allocation,40,-10,allocation_8642
663bd886f68719983415f197,Q233,3,unint,rocket,8642,penalty,0,3,penalty_8642
663bd886f68719983415f197,Q213,1,unint,rocket,8642,praiseworthy,0,1,praiseworthy_8642
663bd886f68719983415f197,Q310,40,unint,rocket,6211,allocation,60,-20,allocation_6211
663bd886f68719983415f197,Q311,5,unint,rocket,6211,penalty,0,5,penalty_6211
663bd886f68719983415f197,Q312,-1,unint,rocket,6211,praiseworthy,0,-1,praiseworthy_6211
663bd886f68719983415f197,Q295,50,unint,rocket,4321,allocation,40,10,allocation_4321
663bd886f68719983415f197,Q296,2,unint,rocket,4321,penalty,0,2,penalty_4321
663bd886f68719983415f197,Q297,2,unint,rocket,4321,praiseworthy,0,2,praiseworthy_4321
65e95c2f5cd2f10e9ea5b57c,Q244,50,int,rocket,8642,allocation,40,10,allocation_8642
65e95c2f5cd2f10e9ea5b57c,Q160,0,int,rocket,8642,penalty,0,0,penalty_8642
65e95c2f5cd2f10e9ea5b57c,Q9...63,0,int,rocket,8642,praiseworthy,0,0,praiseworthy_8642
65e95c2f5cd2f10e9ea5b57c,Q315,70,int,rocket,6211,allocation,60,10,allocation_6211
65e95c2f5cd2f10e9ea5b57c,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
65e95c2f5cd2f10e9ea5b57c,Q317,0,int,rocket,6211,praiseworthy,0,0,praiseworthy_6211
65e95c2f5cd2f10e9ea5b57c,Q290,50,int,rocket,4321,allocation,40,10,allocation_4321
65e95c2f5cd2f10e9ea5b57c,Q291,0,int,rocket,4321,penalty,0,0,penalty_4321
65e95c2f5cd2f10e9ea5b57c,Q292,0,int,rocket,4321,praiseworthy,0,0,praiseworthy_4321
6629a94eb6a02c614f1279cc,Q246,25,int,blues,8642,allocation,40,-15,allocation_8642
6629a94eb6a02c614f1279cc,Q215,2,int,blues,8642,penalty,0,2,penalty_8642
6629a94eb6a02c614f1279cc,Q9...129,-1,int,blues,8642,praiseworthy,0,-1,praiseworthy_8642
6629a94eb6a02c614f1279cc,Q305,40,int,blues,6211,allocation,60,-20,allocation_6211
6629a94eb6a02c614f1279cc,Q306,0,int,blues,6211,penalty,0,0,penalty_6211
6629a94eb6a02c614f1279cc,Q307,3,int,blues,6211,praiseworthy,0,3,praiseworthy_6211
6629a94eb6a02c614f1279cc,Q325,30,int,blues,4321,allocation,40,-10,allocation_4321
6629a94eb6a02c614f1279cc,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
6629a94eb6a02c614f1279cc,Q327,3,int,blues,4321,praiseworthy,0,3,praiseworthy_4321
67ace681f4b040ecc5debf18,Q320,80,unint,blues,8642,allocation,40,40,allocation_8642
67ace681f4b040ecc5debf18,Q321,2,unint,blues,8642,penalty,0,2,penalty_8642
67ace681f4b040ecc5debf18,Q322,-2,unint,blues,8642,praiseworthy,0,-2,praiseworthy_8642
67ace681f4b040ecc5debf18,Q245,75,unint,blues,6211,allocation,60,15,allocation_6211
67ace681f4b040ecc5debf18,Q206,1,unint,blues,6211,penalty,0,1,penalty_6211
67ace681f4b040ecc5debf18,Q9...103,-2,unint,blues,6211,praiseworthy,0,-2,praiseworthy_6211
67ace681f4b040ecc5debf18,Q300,75,unint,blues,4321,allocation,40,35,allocation_4321
67ace681f4b040ecc5debf18,Q301,3,unint,blues,4321,penalty,0,3,penalty_4321
67ace681f4b040ecc5debf18,Q302,-3,unint,blues,4321,praiseworthy,0,-3,praiseworthy_4321
64d53f3f9885e325d957590d,Q244,50,int,rocket,8642,allocation,40,10,allocation_8642
64d53f3f9885e325d957590d,Q160,3,int,rocket,8642,penalty,0,3,penalty_8642
64d53f3f9885e325d957590d,Q9...63,-3,int,rocket,8642,praiseworthy,0,-3,praiseworthy_8642
64d53f3f9885e325d957590d,Q315,75,int,rocket,6211,allocation,60,15,allocation_6211
64d53f3f9885e325d957590d,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
64d53f3f9885e325d957590d,Q317,3,int,rocket,6211,praiseworthy,0,3,praiseworthy_6211
64d53f3f9885e325d957590d,Q290,75,int,rocket,4321,allocation,40,35,allocation_4321
64d53f3f9885e325d957590d,Q291,5,int,rocket,4321,penalty,0,5,penalty_4321
64d53f3f9885e325d957590d,Q292,-3,int,rocket,4321,praiseworthy,0,-3,praiseworthy_4321
65a708e73e47380843931ad8,Q320,80,unint,blues,8642,allocation,40,40,allocation_8642
65a708e73e47380843931ad8,Q321,0,unint,blues,8642,penalty,0,0,penalty_8642
65a708e73e47380843931ad8,Q322,3,unint,blues,8642,praiseworthy,0,3,praiseworthy_8642
65a708e73e47380843931ad8,Q245,60,unint,blues,6211,allocation,60,0,allocation_6211
65a708e73e47380843931ad8,Q206,3,unint,blues,6211,penalty,0,3,penalty_6211
65a708e73e47380843931ad8,Q9...103,-2,unint,blues,6211,praiseworthy,0,-2,praiseworthy_6211
65a708e73e47380843931ad8,Q300,75,unint,blues,4321,allocation,40,35,allocation_4321
65a708e73e47380843931ad8,Q301,5,unint,blues,4321,penalty,0,5,penalty_4321
65a708e73e47380843931ad8,Q302,-3,unint,blues,4321,praiseworthy,0,-3,praiseworthy_4321
67ebfd7e22f5451a69d30a01,Q241,20,unint,rocket,8642,allocation,40,-20,allocation_8642
67ebfd7e22f5451a69d30a01,Q233,5,unint,rocket,8642,penalty,0,5,penalty_8642
67ebfd7e22f5451a69d30a01,Q213,0,unint,rocket,8642,praiseworthy,0,0,praiseworthy_8642
67ebfd7e22f5451a69d30a01,Q310,25,unint,rocket,6211,allocation,60,-35,allocation_6211
67ebfd7e22f5451a69d30a01,Q311,5,unint,rocket,6211,penalty,0,5,penalty_6211
67ebfd7e22f5451a69d30a01,Q312,2,unint,rocket,6211,praiseworthy,0,2,praiseworthy_6211
67ebfd7e22f5451a69d30a01,Q295,35,unint,rocket,4321,allocation,40,-5,allocation_4321
67ebfd7e22f5451a69d30a01,Q296,5,unint,rocket,4321,penalty,0,5,penalty_4321
67ebfd7e22f5451a69d30a01,Q297,-2,unint,rocket,4321,praiseworthy,0,-2,praiseworthy_4321
6770704d2fdcc6a3142d8f47,Q246,40,int,blues,8642,allocation,40,0,allocation_8642
6770704d2fdcc6a3142d8f47,Q215,2,int,blues,8642,penalty,0,2,penalty_8642
6770704d2fdcc6a3142d8f47,Q9...129,-1,int,blues,8642,praiseworthy,0,-1,praiseworthy_8642
6770704d2fdcc6a3142d8f47,Q305,75,int,blues,6211,allocation,60,15,allocation_6211
6770704d2fdcc6a3142d8f47,Q306,5,int,blues,6211,penalty,0,5,penalty_6211
6770704d2fdcc6a3142d8f47,Q307,-2,int,blues,6211,praiseworthy,0,-2,praiseworthy_6211
6770704d2fdcc6a3142d8f47,Q325,75,int,blues,4321,allocation,40,35,allocation_4321
6770704d2fdcc6a3142d8f47,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
6770704d2fdcc6a3142d8f47,Q327,2,int,blues,4321,praiseworthy,0,2,praiseworthy_4321
611e50becd70dcd442923506,Q241,30,unint,rocket,8642,allocation,40,-10,allocation_8642
611e50becd70dcd442923506,Q233,5,unint,rocket,8642,penalty,0,5,penalty_8642
611e50becd70dcd442923506,Q213,-2,unint,rocket,8642,praiseworthy,0,-2,praiseworthy_8642
611e50becd70dcd442923506,Q310,65,unint,rocket,6211,allocation,60,5,allocation_6211
611e50becd70dcd442923506,Q311,0,unint,rocket,6211,penalty,0,0,penalty_6211
611e50becd70dcd442923506,Q312,3,unint,rocket,6211,praiseworthy,0,3,praiseworthy_6211
611e50becd70dcd442923506,Q295,35,unint,rocket,4321,allocation,40,-5,allocation_4321
611e50becd70dcd442923506,Q296,5,unint,rocket,4321,penalty,0,5,penalty_4321
611e50becd70dcd442923506,Q297,-3,unint,rocket,4321,praiseworthy,0,-3,praiseworthy_4321
67f24ad32e5e1c69ddbdaee0,Q246,33,int,blues,8642,allocation,40,-7,allocation_8642
67f24ad32e5e1c69ddbdaee0,Q215,0,int,blues,8642,penalty,0,0,penalty_8642
67f24ad32e5e1c69ddbdaee0,Q9...129,2,int,blues,8642,praiseworthy,0,2,praiseworthy_8642
67f24ad32e5e1c69ddbdaee0,Q305,55,int,blues,6211,allocation,60,-5,allocation_6211
67f24ad32e5e1c69ddbdaee0,Q306,3,int,blues,6211,penalty,0,3,penalty_6211
67f24ad32e5e1c69ddbdaee0,Q307,-1,int,blues,6211,praiseworthy,0,-1,praiseworthy_6211
67f24ad32e5e1c69ddbdaee0,Q325,66,int,blues,4321,allocation,40,26,allocation_4321
67f24ad32e5e1c69ddbdaee0,Q326,5,int,blues,4321,penalty,0,5,penalty_4321
67f24ad32e5e1c69ddbdaee0,Q327,-3,int,blues,4321,praiseworthy,0,-3,praiseworthy_4321
67f693cd01f7b609d010bd58,Q320,10,unint,blues,8642,allocation,40,-30,allocation_8642
67f693cd01f7b609d010bd58,Q321,1,unint,blues,8642,penalty,0,1,penalty_8642
67f693cd01f7b609d010bd58,Q322,-2,unint,blues,8642,praiseworthy,0,-2,praiseworthy_8642
67f693cd01f7b609d010bd58,Q245,15,unint,blues,6211,allocation,60,-45,allocation_6211
67f693cd01f7b609d010bd58,Q206,2,unint,blues,6211,penalty,0,2,penalty_6211
67f693cd01f7b609d010bd58,Q9...103,-1,unint,blues,6211,praiseworthy,0,-1,praiseworthy_6211
67f693cd01f7b609d010bd58,Q300,20,unint,blues,4321,allocation,40,-20,allocation_4321
67f693cd01f7b609d010bd58,Q301,3,unint,blues,4321,penalty,0,3,penalty_4321
67f693cd01f7b609d010bd58,Q302,-2,unint,blues,4321,praiseworthy,0,-2,praiseworthy_4321
67f82891f51cba1cae89317c,Q241,35,unint,rocket,8642,allocation,40,-5,allocation_8642
67f82891f51cba1cae89317c,Q233,5,unint,rocket,8642,penalty,0,5,penalty_8642
67f82891f51cba1cae89317c,Q213,-2,unint,rocket,8642,praiseworthy,0,-2,praiseworthy_8642
67f82891f51cba1cae89317c,Q310,65,unint,rocket,6211,allocation,60,5,allocation_6211
67f82891f51cba1cae89317c,Q311,0,unint,rocket,6211,penalty,0,0,penalty_6211
